smiles,Taste
CCCC1CCC(=O)O1,Sweet
CC(C)=CCC/C(C)=C/C(=O)O,Sweet
CC(C)=CCC/C(C)=C/CO,Sweet
CCCC(=O)OC/C=C(\C)CCC=C(C)C,Sweet
CC(C)=CCC/C(C)=C/COC(=O)C(C)C,Sweet
CC(C)=CCC/C(C)=C\CS,Sweet
CC(C)=CCC/C(C)=C/COC(=O)Cc1ccccc1,Sweet
CC(=O)CC/C=C(\C)CCC=C(C)C,Sweet
COc1ccccc1OC(=O)Cc1ccccc1,Sweet
CC(=O)OC(C)(C)[C@@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2,Sweet
CCCCCC1C(=O)CCC1CC(=O)OC,Sweet
CCC/C=C/CCOC(=O)C(C)C,Sweet
CCCCCCC(=O)O,Sweet
CCCCCCCOC=O,Sweet
CCCCCCCOC(=O)CCCCCCC,Sweet
CCCCCCOC(=O)c1ccco1,Sweet
CCCCCCOC(=O)C(C)CC,Sweet
CCCCCCOC(=O)CCC,Sweet
CCCCCC/C(C=O)=C\c1ccccc1,Sweet
CCCCCCOC=O,Sweet
CCCCCCOC(=O)CCCCC,Sweet
CCCCCCOC(=O)C(C)C,Sweet
CCCCCCOC(=O)CC(C)C,Sweet
CCCCCCCC(=O)OCCCCCC,Sweet
CCCCCCOC(=O)Cc1ccccc1,Sweet
NCCCC(N)C(=O)O.[Cl-].[H+],Sweet
CC(CC=O)CCCC(C)(C)O,Sweet
CCC(=O)/C=C/C1C(C)=CCCC1(C)C,Sweet
CCCC(=O)OCCC(C)C,Sweet
CC(C)CCOC(=O)C(C)C,Sweet
CC(C)CCOC(=O)CC(C)C,Sweet
CC(C)COC(=O)CCc1ccco1,Sweet
CC(C)COC(=O)c1ccccc1N,Sweet
CC(C)COC(=O)c1ccccc1,Sweet
CCCC(=O)OCC(C)C,Sweet
CC(C)COC(=O)/C=C/c1ccccc1,Sweet
CC(C)COC=O,Sweet
CCCCCC(=O)OCC(C)C,Sweet
CC(C)COC(=O)CC(C)C,Sweet
CC(C)COC(=O)Cc1ccccc1,Sweet
C/C=C/c1ccc(O)c(OC)c1,Sweet
C/C=C/c1ccc(OC(=O)Cc2ccccc2)c(OC)c1,Sweet
CC/C=C/CC1=C(C)C(=O)CC1,Sweet
CC(C)CCOC(=O)c1ccccc1,Sweet
CC(C)CCOC(=O)/C=C/c1ccccc1,Sweet
CC(C)CCOC=O,Sweet
CCCCCC(=O)OCCC(C)C,Sweet
CCCCCCCC(=O)OCCC(C)C,Sweet
CC1=CC(=O)CC(C)(C)C1,Sweet
CCC(C)C(=O)OC(C)C,Sweet
CC(=O)OC(C)C,Sweet
CCCC(=O)OC(C)C,Sweet
CC(C)OC=O,Sweet
C=C(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O,Sweet
CC/C=C/CCC1CCCC(=O)O1,Sweet
CC(O)C(=O)O,Sweet
CC/C=C/CCC1(C)CCC(=O)O1,Sweet
CC/C=C/CCOC(C)OCC,Sweet
CC(=O)CCC(=O)O,Sweet
NC(=O)CC[C@H](N)C(=O)O,Sweet
C=CC(C)(CCC=C(C)C)OC(=O)CCC,Sweet
C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,Sweet
C=CC(C)(CCC=C(C)C)OC(=O)CC,Sweet
Cc1occc(=O)c1O,Sweet
Cc1occc(=O)c1OC(=O)C(C)C,Sweet
CCC(=O)Oc1c(C)occc1=O,Sweet
CCCCCC1CC=CC(=O)O1,Sweet
CC(=O)OC1CC(C)CCC1C(C)C,Sweet
COc1ccc(/C=C\C(=O)C(C)C)cc1,Sweet
CNc1ccccc1C(=O)OC,Sweet
COC(=O)c1ccco1,Sweet
COC(=O)c1ccccc1OC,Sweet
CCC(C)C(=O)OC,Sweet
CCCC(C)C(=O)OC,Sweet
CCCCCC/C=C\C(=O)OC,Sweet
CCCCCCC#CC(=O)OC,Sweet
CCCCCC#CC(=O)OC,Sweet
CCCCCCCCC#CC(=O)OC,Sweet
COC(=O)CCc1ccccc1,Sweet
COC(=O)c1ccc(OC)cc1,Sweet
COC(=O)CCC(C)C,Sweet
CCCC(=O)OC,Sweet
COC(=O)/C=C/c1ccccc1,Sweet
COC(=O)C1CCCCC1,Sweet
CCCCCCC(=O)OC,Sweet
COC(=O)C(C)C,Sweet
COC(=O)CC(C)C,Sweet
CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(=O)OC,Sweet
CCCCCCCC(=O)OC,Sweet
COC(=O)Cc1ccccc1,Sweet
COC(=O)c1ccccc1O,Sweet
CCCCC/C=C/C(=O)OC,Sweet
CCCCC(=O)OC,Sweet
CC(=O)C=O,Sweet
CCCC(=O)OCSC,Sweet
C=CC(=C)CCC=C(C)C,Sweet
C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,Sweet
CC(=O)OC/C=C(/C)CCC=C(C)C,Sweet
CCCC(=O)OC/C=C(/C)CCC=C(C)C,Sweet
CC(C)=CCC/C(C)=C\COC(=O)C(C)C,Sweet
CCC(=O)OC/C=C(/C)CCC=C(C)C,Sweet
CCCCCCC(CC)OC(C)=O,Sweet
CCCCCCCCC(=O)O,Sweet
Cc1ccccc1O,Sweet
CCCCCCCCOC(=O)C(C)CC,Sweet
CCCCCCCCOC(=O)CCC,Sweet
CCCCCCCCOC(=O)C(C)C,Sweet
CCCCCCCCOC(=O)CC,Sweet
OCC1OC(O)C(O)C1O,Sweet
CCCCCOC(=O)CCC,Sweet
CCCCCOC(=O)CCCCC,Sweet
C=C(C)C1CC=C(C=O)CC1,Sweet
CC(=O)OCCc1ccccc1,Sweet
CCCC(=O)OCCc1ccccc1,Sweet
O=C(OCCc1ccccc1)c1ccccc1O,Sweet
CC(C)COC(Cc1ccccc1)OCC(C)C,Sweet
O=C(O)Cc1ccccc1,Sweet
O=C1OCc2ccccc21,Sweet
CC(=O)CCc1ccc2c(c1)OCO2,Sweet
CC1CCC(C(C)(C)S)C(=O)C1,Sweet
CC(=O)OCC=C(C)C,Sweet
CCC(=O)O,Sweet
CCCOC(=O)CCC,Sweet
CCCCCCC(=O)OCCC,Sweet
CCCCCC(=O)OCCC,Sweet
CCCOC(=O)C(C)C,Sweet
CC(=O)C(=O)O,Sweet
C=C(C)CCCC(C)CCOC(=O)CCC,Sweet
CC1=C(C=O)C(C)(C)CC=C1,Sweet
C=CCSC(=O)CC,Sweet
CCSC(C)=O,Sweet
CCC(C)C(=O)SC,Sweet
CC1=CCC(O)(C(C)C)CC1,Sweet
CCCCCCCCCCCCCC=O,Sweet
CC(=O)OCC1CCCO1,Sweet
CCCC(=O)OCC1CCCO1,Sweet
CCC(=O)OCC1CCCO1,Sweet
C/C=C(\C)C(=O)O,Sweet
C/C=C(\C)C=O,Sweet
CCC/C=C/CO,Sweet
CCC/C=C/C=O,Sweet
CCC/C=C/COC(=O)CCC,Sweet
CCC/C=C/COC(=O)CC(C)C,Sweet
CCC/C=C/COC(=O)CC,Sweet
CCC/C=C/COC(=O)CCCC,Sweet
CC/C=C/C=O,Sweet
CC1(C)SC(C)(C)SC(C)(C)S1,Sweet
NCCc1ccc(O)cc1,Sweet
C/C=C/C/C=C/C(C)=O,Sweet
COc1cc(C(=O)O)ccc1O,Sweet
COc1cc(C=O)ccc1O,Sweet
COc1cc(CO)ccc1O,Sweet
COc1cc(CCC(C)=O)ccc1O,Sweet
C/C=C/c1ccc(OCC)c(O)c1,Sweet
CC(O)C(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,Non-bitter-Sweet
O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2],Non-bitter-Sweet
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,Non-bitter-Sweet
C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,Bitter
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@@H](O)[C@@H]4O)cc3O2)cc1O,Bitter
CN1CCC[C@H]1c1cccnc1,Bitter
N[C@@H](Cc1c[nH]cn1)C(=O)O,Bitter
C[C@@]12C[C@@H](c3ccoc3)OC(=O)[C@@H]1C[C@@H]1OC(=O)[C@@]3(O)[C@@H](O[C@@H]4O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)CC[C@@H]2[C@@]13C,Bitter
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,Bitter
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C,Bitter
CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@@H]1C[C@@H]1NCCc2cc(OC)c(OC)cc21,Bitter
C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O[C@@H]8C[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@@]43C)N2C1,Bitter
COc1ccc2ccc(=O)oc2c1C[C@@H]1OC1(C)C,Bitter
CC[C@H](C)C(=O)C1=C(O)[C@@](O)([C@H](O)CCC(C)C)[C@@H](CCC(C)C)C1=O,Bitter
C[C@@H](N)C(=O)O,Bitter
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21,Bitter
C=Cc1cncc2c1CCOC2=O,Bitter
COc1c(N2CCN[C@H](C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Bitter
O=C1CCc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2O1,Bitter
O=c1ccc2ccc(O)cc2o1,Bitter
ON=CC1=CCCCCC1,Bitter
COc1ccc(C(=O)c2ccccc2C(=O)O)c(OC)c1,Bitter
O=C(O)c1ccccc1C(=O)c1ccc([N+](=O)[O-])cc1,Bitter
CCCOc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],Bitter
Nc1ccccc1[N+](=O)[O-],Bitter
Nc1cc(C(=O)O)ccc1Cl,Bitter
CCOc1ccc(NC(N)=S)cc1,Bitter
ON=CC1CCCCC1,Bitter
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,Bitter
COc1ccc(C2Cc3cccc(O)c3C(=O)O2)cc1OC,Bitter
COC1CCC(CCC2CCCCC2)CC1O,Bitter
COCC(O)CC(C)CCc1ccccc1,Bitter
COCC(O)CCCCc1ccccc1,Bitter
COCC(O)CCCc1ccccc1,Bitter
CCCC(CCCOC)CCc1ccccc1,Bitter
CCCOc1ccc(CCC(=O)c2ccccc2O)cc1O,Bitter
COc1ccc(CC(CO)c2ccccc2)cc1O,Bitter
COC(=O)c1ccccc1CCc1ccc(OC)c(O)c1,Bitter
COc1ccc(CC(C)c2ccccc2)cc1O,Bitter
CCOC(=O)C(Cc1ccc(OC)c(O)c1)c1ccccc1,Bitter
COc1ccc(COC(=O)c2ccccc2)cc1O,Bitter
C[CH-][N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccc(Cl)cc1,Bitter
Cc1cccc(C)c1NC(=O)C[N+](C)(C)[CH-]Cl,Bitter
Cc1cccc(C)c1NC(=O)[CH-][N+](C)(C)CCCc1ccc(Cl)cc1,Bitter
C[CH-][N+](C)(CC(=O)Nc1c(C)cccc1C)Cc1ccc(Cl)cc1,Bitter
CCC[CH-][N+](C)(CC(=O)Nc1c(C)cccc1C)Cc1ccc(Cl)cc1,Bitter
Cc1cccc(C)c1NC(=O)C[N+](C)([CH-]c1ccc(Cl)cc1)Cc1ccccc1,Bitter
Cc1cccc(C)c1NC(=O)C[N+](C)(C)[CH-]CBr,Bitter
Cc1cccc(C)c1NC(=O)C[N+](C)(C)[CH-]CCCI,Bitter
Cc1cccc(C)c1NC(=O)C[N+](C)(C)[CH-]CCCCCl,Bitter
Cc1cccc(C)c1NC(=O)C[N+](C)(C)[CH-]CCCCCCl,Bitter
Cc1cccc(C)c1NC(=O)C[N+](C)(C)[CH-]CCCCCCCCl,Bitter
Cc1cccc(C)c1NC(=O)C[N+](C)(C)[CH-]CCCCCCCCCCl,Bitter
Cc1cccc(C)c1NC(=O)[CH-][N+](C)(C)Cc1ccc(Cl)cc1,Bitter
Cc1cccc(C)c1NC(=O)[CH-][N+](C)(C)CCc1ccc(Cl)cc1,Bitter
C=C1C(=O)C23CC1CC(O)C2C1(COC(C)=O)C(CCC(C)(C)C1C=O)OC3=O,Bitter
CC(=O)OCC12C(CCC(C)(C)C1C=O)OC(=O)C13CC(CC(O)C12)C(C)C3=O,Bitter
CC(=O)OCC12C(CCC(C)(C)C1C(=O)O)OC(=O)C13CC(CC(O)C12)C(C)C3=O,Bitter
COC(=O)C1C(C)(C)CCC2OC(=O)C34CC(CC(O)C3C21COC(C)=O)C(C)C4=O,Bitter
C=COCCOC=C,Bitter
OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,Bitter
CC1CCCC2(C)CCC3C(C)C(=O)OC3C12,Bitter
CC1(C)OC2CC(=O)OCC23C1CC(=O)C1(C)C3CCC2(C)C(c3ccoc3)OC(=O)C3OC321,Bitter
Cc1cccc(NC(N)=O)c1,Bitter
COC1CC(O)C(O)C(C)O1,Bitter
COC1OC(C)C(O)CC1O,Bitter
COC1OC(C)CC(O)C1O,Bitter
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,Bitter
CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,Bitter
CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)c(O)c3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,Bitter
CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1,Bitter
CC1=C(C=O)C(C)(C)CC(OC2OC(CO)C(O)C(O)C2O)C1,Bitter
C1CNCCN1,Bitter
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1,Bitter
c1ccc2[nH]cnc2c1,Bitter
c1cnccn1,Bitter
c1ccncc1,Bitter
c1cncnc1,Bitter
c1cc[nH]c1,Bitter
C1CCNC1,Bitter
O=C1NS(=O)(=O)c2cc(I)ccc21,Bitter
O=C1NS(=O)(=O)c2ccc(Cl)cc21,Bitter
COc1ccc2c(c1)C(=O)NS2(=O)=O,Bitter
COc1cccc2c1S(=O)(=O)NC2=O,Bitter
O=C1NS(=O)(=O)c2cccc([N+](=O)[O-])c21,Bitter
CC1CCN2C(C1)C(C)C1C2CC2C3CC=C4CC(OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC5OC(C)C(O)C(O)C5O)CCC4(C)C3CCC21C,Bitter
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,Bitter
O=C(O)CCNC(=O)Cc1ccc([N+](=O)[O-])cc1,Bitter
COc1cc2c(cc1OC)C1c3ccc(OC)c(OC)c3OCC1(O)C2,Bitter
COc1ccc(C2OCc3ccccc3O2)cc1O,Sweet
OCC1OC(OC2(CCl)OC(CCl)C(Cl)C2O)C(O)C(O)C1O,Sweet
OCC1OC(OC2(CCl)OC(CO)C(Cl)C2O)C(O)C(O)C1O,Sweet
CC(O)(CO)C1OCC(O)C1O,Sweet
OCC1OCC(O)C1O,Sweet
COc1ccc(C2COc3ccccc3O2)cc1O,Sweet
OCC1OCC(O)C(O)C1O,Sweet
OC1C(CCl)OC(O)(CCl)C1O,Sweet
OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1O,Sweet
COCC1OC(COC)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,Sweet
CSCC1OC(O)(CSC)C(O)C1O,Sweet
OCC1OC(OC2(CCl)OC(CO)C(O)C2O)C(O)C(O)C1O,Sweet
O=C(O)c1ccccc1C(=O)c1ccc(O)c(O)c1,Sweet
COc1ccc(C(=O)c2ccccc2C(=O)O)cc1O,Sweet
COc1ccc(OCc2ccccc2C(=O)O)cc1O,Sweet
COc1ccc(C2Oc3ccccc3O2)cc1O,Sweet
COc1ccc(C2Oc3ccccc3S2)cc1O,Sweet
COc1ccc(C2CSc3ccccc3S2)cc1O,Sweet
COc1ccc(C2CSc3cc(O)ccc3O2)cc1O,Sweet
COc1ccc(C2CSc3ccccc3O2)cc1O,Sweet
COc1ccc(C2CCc3ccccc3S2)cc1O,Sweet
COc1ccc(C2SCc3ccccc3S2)cc1O,Sweet
COc1ccc(C2Sc3ccccc3S2)cc1O,Sweet
COc1ccc(C2Oc3ccccc3CS2)cc1O,Sweet
COc1ccc(C2OCc3ccccc3S2)cc1S,Sweet
COc1ccc(C(=O)c2ccccc2C(=O)O)cc1,Sweet
COc1ccc(S(=O)c2ccccc2C(=O)O)cc1,Sweet
O=C(Oc1ccc([N+](=O)[O-])cc1)Oc1cc(C2OCc3ccccc3S2)ccc1O,Sweet
COc1ccc(C2OCc3ccccc3O2)cc1OC(=O)Nc1ccc([N+](=O)[O-])cc1,Sweet
O=C(COc1cccc(C2OCc3ccccc3S2)c1)c1ccc([N+](=O)[O-])cc1,Sweet
CCCOc1ccc([N+](=O)[O-])cc1N,Sweet
Nc1ccccc1C(=O)O,Sweet
NC(=O)c1c(Br)cc(Br)c(CCC(=O)O)c1Br,Sweet
COc1ccc(CCC(=O)c2cccc(C(=O)O)c2)cc1O,Sweet
Oc1ccc(C2OCc3ccccc3S2)cc1O,Sweet
CC(=C(C)c1nc2c3ccccc3c(S(=O)(=O)O)cc2n1Nc1ccccc1)c1ccccc1,Sweet
COc1cc2c(cc1O)C1CCC3(C)CCCC3C1CC2,Sweet
OCC1OC(OC2(CBr)OC(CBr)C(Br)C2O)C(O)C(O)C1Br,Sweet
OCC1OC(OC2(CCl)OC(CCl)C(Cl)C2O)C(O)C(O)C1Cl,Sweet
OCC1OC(OC2(CCl)OC(CO)C(Cl)C2O)C(O)C(O)C1Cl,Sweet
OCC1OC(OC2(CBr)OC(CBr)C(O)C2O)C(O)C(O)C1Br,Sweet
OCC1OC(OC2(CF)OC(CF)C(O)C2O)C(O)C(O)C1F,Sweet
OCC1OC(OC2(CI)OC(CI)C(O)C2O)C(O)C(O)C1I,Sweet
OCC1OC(CCl)(OC2OC(CO)C(Cl)C(O)C2O)C(O)C1O,Sweet
OCC1OC(OC2(CO)OC(CCl)C(Cl)C2O)C(O)C(O)C1Cl,Sweet
OC1C(OC2(CCl)OC(CCl)C(O)C2O)OC(CCl)C(Cl)C1O,Sweet
COCC1OC(CO)(OC2OC(CO)C(OC)C(O)C2O)C(O)C1O,Sweet
COCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1OC,Sweet
OCC1OC(OC2(CCl)OC(CCl)C(Br)C2O)C(O)C(O)C1Cl,Sweet
OCC1OC(CO)(OC2OC(CO)C(Cl)C(O)C2O)C(O)C1O,Sweet
OCC1OC(OC2(CBr)OC(CBr)C(Br)C2O)C(O)C(O)C1F,Sweet
OCC1OC(OC2(CCl)OC(CCl)C(Cl)C2O)C(O)C(O)C1F,Sweet
OCC1OC(OC2(CCl)OC(CCl)C(F)C2O)C(O)C(O)C1Cl,Sweet
COC1C(CO)OC(OC2(CO)OC(CO)C(O)C2O)C(O)C1O,Sweet
CCCOc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,Sweet
CCCOc1ccc(NC(N)=O)cc1,Sweet
CC1(C(=O)O)CCCC2(C)c3ccccc3C(O)(C(=O)O)C12,Sweet
ON=Cc1ccc(Cc2ccccc2)o1,Sweet
OCC1(O)OCCC(O)C1O,Sweet
OC1C(CCl)OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C1O,Sweet
COCC1OC(OC2(CO)OC(COC)C(O)C2O)C(O)C(O)C1O,Sweet
OCC1(O)OC(CCl)C(O)C1O,Sweet
OCC1OC(OC2(CO)OC(CCl)C(O)C2O)C(O)C(O)C1O,Sweet
NC(Cc1c[nH]c2cc(Cl)ccc12)C(=O)O,Sweet
COCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,Sweet
COc1cc2c(cc1O)C1c3ccccc3OCC1(O)C2,Sweet
COC(=O)C1OC(OC2CCC34CC35CCC3(C)C(C(C)C6CC=C(C)C(=O)O6)CCC3(C)C5CCC4C2(C)C(=O)O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,Sweet
CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O,Sweet
CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O,Sweet
CCC1=COS(=O)(=O)NC1=O,Sweet
CCCC1=C(C)OS(=O)(=O)NC1=O,Sweet
O=C1C=COS(=O)(=O)N1,Sweet
CC(N)C(=O)O,Sweet
CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC(O)C23CC1OC3=O,Sweet
CC(COCNC1C(C)(C)SC1(C)C)NCOCC(N)CC(=O)O,Sweet
OC1C(O)C(O)C(O)C(O)C1O,Sweet
C=COc1ccc([N+](=O)[O-])cc1N,Sweet
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.N,Sweet
NC(CC(=O)O)C(=O)NCCc1ccc(F)cc1,Sweet
CCCCCC(C)NC(=O)C(N)CC(=O)O,Sweet
CCC(=O)OCC(CC)NC(=O)C(N)CC(=O)O,Sweet
CCC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,Sweet
CCC(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,Sweet
CCC(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,Sweet
CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)O,Sweet
CCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)O,Sweet
CC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,Sweet
CCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,Sweet
CC(C)C(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,Sweet
CC(C)C(COC(=O)C1CC1)NC(=O)C(N)CC(=O)O,Sweet
CC(C)CCC(C)NC(=O)C(N)CC(=O)O,Sweet
CC(C)C(COC(=O)C1CCC1)NC(=O)C(N)CC(=O)O,Sweet
CCCC(COC(C)=O)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)C(COC(C)=O)NC(=O)C(N)CC(=O)O,Sweet
CCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
CCCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
COC(=O)C(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)C(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,Sweet
CCOC(=O)CC(C)NC(=O)C(N)CC(=O)O,Sweet
CC(CC(=O)OC(C)C)NC(=O)C(N)CC(=O)O,Sweet
CCC(C)OC(=O)CC(C)NC(=O)C(N)CC(=O)O,Sweet
CC(CC(=O)OC(C)(C)C)NC(=O)C(N)CC(=O)O,Sweet
CC(CC(=O)OC1CCCCC1)NC(=O)C(N)CC(=O)O,Sweet
CCC(C)OC(=O)CCNC(=O)C(N)CC(=O)O,Sweet
CC(C)(C)OC(=O)CCNC(=O)C(N)CC(=O)O,Sweet
CCC(CC)OC(=O)CCNC(=O)C(N)CC(=O)O,Sweet
CCCC(C)OC(=O)CCNC(=O)C(N)CC(=O)O,Sweet
NC(CC(=O)O)C(=O)NCCC(=O)OC1CCCC1,Sweet
NC(CC(=O)O)C(=O)NCCC(=O)OC1CCCCC1,Sweet
CCOCCC(C)NC(=O)C(N)CC(=O)O,Sweet
CC(C)OC(=O)C(C)CNC(=O)C(N)CC(=O)O,Sweet
CC(CNC(=O)C(N)CC(=O)O)C(=O)OC(C)(C)C,Sweet
CC(CNC(=O)C(N)CC(=O)O)C(=O)OC1CCCC1,Sweet
CC(CNC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,Sweet
CCCCCCC(C)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)CC(C)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)CCNC(=O)C(N)CC(=O)O,Sweet
CC(C)OC(=O)CCNC(=O)C(N)CC(=O)O,Sweet
CCOC(=O)CC(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
COC(=O)C(CC(=O)OC(C)(C)C)NC(=O)C(N)CC(=O)O,Sweet
CCC(NC(=O)C(N)CC(=O)O)C(=O)OC,Sweet
CCC(Cc1ccccc1)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)C(CO)NC(=O)C(N)CC(=O)O,Sweet
CCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,Sweet
CC(C)OC(=O)C(CO)NC(=O)C(N)CC(=O)O,Sweet
CCCCOC(=O)C(CO)NC(=O)C(N)CC(=O)O,Sweet
CC(C)COC(=O)C(CO)NC(=O)C(N)CC(=O)O,Sweet
NC(CC(=O)O)C(=O)NC(CO)C(=O)OC1CCCCC1,Sweet
COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,Sweet
CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,Sweet
CCCOC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,Sweet
CC(C)(Cc1ccccc1)NC(=O)C(N)CC(=O)O,Sweet
CC(C)OC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,Sweet
CCCCOC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,Sweet
CC(C)COC(=O)C(NC(=O)C(N)CC(=O)O)C(C)O,Sweet
CC(O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCCCC1,Sweet
CCCCCC(C)C(C)NC(=O)C(N)CC(=O)O,Sweet
CCCOC(=O)C(CC)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)CNC(=O)C(N)CC(=O)O,Sweet
CCCOC(=O)CNC(=O)C(N)CC(=O)O,Sweet
NC(CC(=O)O)C(=O)NCC(=O)OC1CCCCC1,Sweet
CCCOC(=O)C(CCC)NC(=O)C(N)CC(=O)O,Sweet
COC(=O)C(C)NC(=O)C(N)CC(=O)O,Sweet
CCOC(=O)C(C)NC(=O)C(N)CC(=O)O,Sweet
CCCOC(=O)C(C)NC(=O)C(N)CC(=O)O,Sweet
CC(C)OC(=O)C(C)NC(=O)C(N)CC(=O)O,Sweet
CCCCOC(=O)C(C)NC(=O)C(N)CC(=O)O,Sweet
CCCCCOC(=O)C(C)NC(=O)C(N)CC(=O)O,Sweet
