Name	Taste	Smiles	Reference
ZINC3830982	Sweet	OC[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O	VirtuousSweetBitter
ZINC3830983	Sweet	OC[C@@H]1O[C@@H](O[C@H]2[C@@H](O)[C@@H](O)[C@@H](O)O[C@H]2CO)[C@@H](O)[C@@H](O)[C@H]1O	VirtuousSweetBitter
ZINC3830984	Sweet	OC[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	VirtuousSweetBitter
ZINC3830985	Sweet	OC[C@@H]1O[C@@H](O[C@H]2[C@@H](O)[C@@H](O)[C@@H](O)O[C@H]2CO)[C@@H](O)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
ZINC4261771	Sweet	OC[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O	VirtuousSweetBitter
ZINC4261772	Sweet	OC[C@@H]1O[C@@H](O[C@H]2[C@@H](O)[C@@H](O)[C@H](O)O[C@H]2CO)[C@H](O)[C@H](O)[C@@H]1O	VirtuousSweetBitter
ZINC5222464	Sweet	OC[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	VirtuousSweetBitter
ZINC5226277	Sweet	OC[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO	VirtuousSweetBitter
1p-4p-2Cl-sucrose	Sweet	OCC1OC(O[C@]2(CCl)OC(CO)C(Cl)C2O)C(O)C(O)C1O	VirtuousSweetBitter
1p-4p-6p-3Cl-sucrose	Sweet	OCC1OC(O[C@]2(CCl)OC(CCl)C(Cl)C2O)C(O)C(O)C1O	VirtuousSweetBitter
1p-6p-2Cl-sucrose	Sweet	OCC1OC(O[C@]2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1O	VirtuousSweetBitter
1p-Cl-sucrose	Sweet	OCC1OC(O[C@]2(CCl)OC(CO)C(O)C2O)C(O)C(O)C1O	VirtuousSweetBitter
4-1p-2Cl-sucrose	Sweet	OCC1O[C@@](CCl)(OC2OC(CO)C(Cl)C(O)C2O)C(O)C1O	VirtuousSweetBitter
4-1p-4p-3Cl-sucrose	Sweet	OCC1OC(O[C@]2(CCl)OC(CO)C(Cl)C2O)C(O)C(O)C1Cl	VirtuousSweetBitter
4-1p-4p-6p-4Br-sucrose	Sweet	OCC1OC(O[C@]2(CBr)OC(CBr)C(Br)C2O)C(O)C(O)C1Br	VirtuousSweetBitter
4-1p-4p-6p-4Cl-sucrose	Sweet	OCC1OC(O[C@]2(CCl)OC(CCl)C(Cl)C2O)C(O)C(O)C1Cl	VirtuousSweetBitter
4-1p-6p-3Br-sucrose	Sweet	OCC1OC(O[C@]2(CBr)OC(CBr)C(O)C2O)C(O)C(O)C1Br	VirtuousSweetBitter
4-1p-6p-3Cl-sucrose	Sweet	OCC1OC(O[C@]2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl	VirtuousSweetBitter
4-1p-6p-3F-sucrose	Sweet	OCC1OC(O[C@]2(CF)OC(CF)C(O)C2O)C(O)C(O)C1F	VirtuousSweetBitter
4-1p-6p-3I-sucrose	Sweet	OCC1OC(O[C@]2(CI)OC(CI)C(O)C2O)C(O)C(O)C1I	VirtuousSweetBitter
4-4p-6p-3Cl-sucrose	Sweet	OCC1OC(O[C@]2(CO)OC(CCl)C(Cl)C2O)C(O)C(O)C1Cl	VirtuousSweetBitter
4-6-1p-6p-4Cl-sucrose	Sweet	OC1C(O[C@]2(CCl)OC(CCl)C(O)C2O)OC(CCl)C(Cl)C1O	VirtuousSweetBitter
4beta_10alpha-dimethyl-1_2_3_4_5_10-hexahydrofluorene-4alpha_6alpha-dicarboxylic_acid	Sweet	C[C@@]12CCC[C@](C)(C(=O)O)[C@H]1[C@](O)(C(=O)O)c1ccccc12	VirtuousSweetBitter
4-Cl-sucrose	Sweet	OCC1O[C@@](CO)(OC2OC(CO)C(Cl)C(O)C2O)C(O)C1O	VirtuousSweetBitter
4-F-1p-4p-6p-3Br-sucrose	Sweet	OCC1OC(O[C@]2(CBr)OC(CBr)C(Br)C2O)C(O)C(O)C1F	VirtuousSweetBitter
4-F-1p-4p-6p-3Cl-sucrose	Sweet	OCC1OC(O[C@]2(CCl)OC(CCl)C(Cl)C2O)C(O)C(O)C1F	VirtuousSweetBitter
4-galactosyl-kojibiose	Sweet	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O	VirtuousSweetBitter
4-O-n-propyl_glycosides_DHC	Sweet	CCCOc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O[C@H]3OC(C)C(O)C(O)C3O)cc2O)cc1O	VirtuousSweetBitter
4p-Br-4-1p-6p-3Cl-sucrose	Sweet	OCC1OC(O[C@]2(CCl)OC(CCl)C(Br)C2O)C(O)C(O)C1Cl	VirtuousSweetBitter
4p-F-4-1p-6p-3Cl-sucrose	Sweet	OCC1OC(O[C@]2(CCl)OC(CCl)C(F)C2O)C(O)C(O)C1Cl	VirtuousSweetBitter
6-1p-6p-3Cl-sucrose	Sweet	OC1C(CCl)OC(O[C@]2(CCl)OC(CCl)C(O)C2O)C(O)C1O	VirtuousSweetBitter
6-chloro-tryptophan	Sweet	NC(Cc1c[nH]c2cccc(Cl)c12)C(=O)O	VirtuousSweetBitter
6p-Cl-sucrose	Sweet	OCC1OC(O[C@]2(CO)OC(CCl)C(O)C2O)C(O)C(O)C1O	VirtuousSweetBitter
abrusoside_B	Sweet	COC(=O)C1O[C@H](OC2CC[C@]34C[C@@]35CC[C@@]3(C)[C@@H](C(C)[C@H]6CC=C(C)C(=O)O6)CC[C@@]3(C)[C@H]5CC[C@H]4[C@@]2(C)C(=O)O)C(O[C@H]2OC(CO)C(O)C(O)C2O)C(O)C1O	VirtuousSweetBitter
abrusoside_C	Sweet	CC1=CC[C@H](C(C)[C@H]2CC[C@@]3(C)[C@H]4CC[C@@H]5[C@@]6(CCC(O[C@H]7OC(CO)C(O)C(O)C7O[C@H]7OC(CO)C(O)C(O)C7O)[C@]5(C)C(=O)O)C[C@]46CC[C@@]23C)OC1=O	VirtuousSweetBitter
abrusoside_D	Sweet	CC1=CC[C@H](C(C)[C@H]2CC[C@@]3(C)[C@H]4CC[C@@H]5[C@@]6(CCC(O[C@H]7OC(C(=O)O)C(O)C(O)C7O[C@H]7OC(CO)C(O)C(O)C7O)[C@]5(C)C(=O)O)C[C@]46CC[C@@]23C)OC1=O	VirtuousSweetBitter
albiziasaponin_B	Sweet	CC1(C)CC2C3=CCC4[C@@]5(C)CCC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CC[C@@]4(C)[C@@]3(C)CC(O)[C@]23CC1OC3=O	VirtuousSweetBitter
alpha-D-Psicofuranose	Sweet	OC[C@H]1O[C@@](O)(CO)[C@H](O)[C@@H]1O	VirtuousSweetBitter
alpha-D-Tagatopyranose	Sweet	OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O	VirtuousSweetBitter
alpha-L-Arabinopyranose	Sweet	O[C@@H]1[C@@H](O)[C@@H](O)CO[C@H]1O	VirtuousSweetBitter
alpha-L-Rhamnopyranose	Sweet	C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O	VirtuousSweetBitter
alpha-L-Sorbopyranose	Sweet	OC[C@@]1(O)OC[C@H](O)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
arabitol	Sweet	OC[C@@H](O)C(O)[C@H](O)CO	VirtuousSweetBitter
asp_215	Sweet	CCOC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC(=O)OC1CC2CC[C@]1(C)C2(C)C	VirtuousSweetBitter
baiyunoside	Sweet	CC1=C(CCc2ccoc2)[C@]2(C)CCC(O[C@@H]3OC(CO)C(O)C(O)C3O[C@@H]3OCC(O)C(O)C3O)C(C)(C)[C@H]2CC1	VirtuousSweetBitter
bernardame	Sweet	Cc1cccc(CN/C(=N\c2ccc(C#N)cc2)NCC(=O)O)c1	VirtuousSweetBitter
beta-D-Fructopyranose	Sweet	OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
beta-D-Xylofuranose	Sweet	OC[C@H]1O[C@@H](O)[C@H](O)[C@H]1O	VirtuousSweetBitter
beta-L-Fucopyranose	Sweet	C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O	VirtuousSweetBitter
carrelame	Sweet	O=C(O)C/N=C(/Nc1cc(Cl)cc(Cl)c1)NC(c1ccccc1)c1ccccc1	VirtuousSweetBitter
cyclocarioside_A	Sweet	CC(=O)OCC1OC(OC2CC[C@@]3(C)C(CC[C@]4(C)C3CC(OC3OC(C)C(O)C(O)C3O)C3C([C@@]5(C)CCC(C(C)(C)O)O5)CC[C@@]34C)C2(C)C)C(O)C1O	VirtuousSweetBitter
dulcoside_A	Sweet	C=C1C[C@@]23CCC4[C@@](C)(CCC[C@@]4(C)C(=O)OC4OC(CO)C(O)C(O)C4O)C2CC[C@@]1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3	VirtuousSweetBitter
galactitol	Sweet	OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO	VirtuousSweetBitter
galactose	Sweet	O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO	VirtuousSweetBitter
gaudichaudioside_A	Sweet	C/C(=C\CO)CCC1=C(C=O)CC(OC2OCC(O)C(O)C2O)C2[C@@](C)(CO)CCC[C@@]12C	VirtuousSweetBitter
glycyrrhizin	Sweet	CC1(C)C(O[C@@H]2OC(C(=O)O)C(O)C(O)C2O[C@@H]2OC(C(=O)O)C(O)C(O)C2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@@]5(C)CC[C@]4(C)[C@@]3(C)CC[C@@H]12	VirtuousSweetBitter
glycyrrhizinate_2	Sweet	CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2C[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12	VirtuousSweetBitter
hematoxylin	Sweet	Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2	VirtuousSweetBitter
homoeohesperidin_DHC	Sweet	CCOc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O[C@H]3OC(C)C(O)C(O)C3O)cc2O)cc1O	VirtuousSweetBitter
isomogroside_V	Sweet	C[C@H](CCC(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O[C@@H]5OC(CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)[C@H](O)C[C@]12C	VirtuousSweetBitter
isovanillic_24	Sweet	Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OC[C@@]1(O)O2	VirtuousSweetBitter
isovanillic_25	Sweet	COc1ccc2c(c1)O[C@]1(O)COc3ccccc3C21	VirtuousSweetBitter
isovanillic_26	Sweet	COc1cc2c(cc1O)C1CC[C@]3(C)CCCC3C1CC2	VirtuousSweetBitter
kojibiose	Sweet	OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
lactulose	Sweet	OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O	VirtuousSweetBitter
lactulosucrose	Sweet	OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@](CO)(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O	VirtuousSweetBitter
leucrose	Sweet	OC[C@H]1O[C@H](O[C@@H]2CO[C@](O)(CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
lugduname	Sweet	N#Cc1ccc(N/C(=N/Cc2cccc3c2OCO3)NCC(=O)O)cc1	VirtuousSweetBitter
maltulose	Sweet	OC[C@H]1O[C@H](O[C@@H]2[C@H](O)CO[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
mogroside_II	Sweet	CC(CCC(OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@H](CCC(O[C@H]5OC(CO)C(O)C(O)C5O)C4(C)C)[C@]3(C)C(O)C[C@@]12C	VirtuousSweetBitter
monatine	Sweet	N[C@@H](C[C@@](O)(CC1=NCc2ccccc21)C(=O)O)C(=O)O	VirtuousSweetBitter
neoeriocitrin_DHC	Sweet	CC1O[C@H](OC2C(Oc3cc(O)c(C(=O)CCc4ccc(O)c(O)c4)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O	VirtuousSweetBitter
neohesperidin_DHC	Sweet	COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O[C@H]3OC(C)C(O)C(O)C3O)cc2O)cc1O	VirtuousSweetBitter
osladin	Sweet	CC1CCC(C(C)C2CCC3C4CC(=O)C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CC[C@]5(C)C4CC[C@@]23C)OC1OC1OC(C)C(O)C(O)C1O	VirtuousSweetBitter
Periandrin_I	Sweet	CC1(C)C(O[C@@H]2OC(C(=O)O)C(O)C(O)C2O[C@@H]2OC(C(=O)O)C(O)C(O)C2O)CC[C@]2(C=O)[C@H]3CC[C@@H]4C5=C[C@@](C)(C(=O)O)CC[C@@]5(C)CC[C@]4(C)[C@@]3(C)CC[C@@H]12	VirtuousSweetBitter
Periandrin_II	Sweet	CC1(C)C(O[C@@H]2OC(C(=O)O)C(O)C(O)C2O[C@@H]2OC(C(=O)O)C(O)C(O)C2O)CC[C@]2(C=O)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@@]5(C)CC[C@]4(C)[C@@]3(C)CC[C@@H]12	VirtuousSweetBitter
Periandrin_III	Sweet	CC1(C)C(OC2OC(C(=O)O)C(O)C(O)C2OC2OC(C(=O)O)C(O)C(O)C2O)CC[C@@]2(CO)C1CC[C@]1(C)C2CCC2C3=C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@@]21C	VirtuousSweetBitter
Periandrin_IV	Sweet	CC1(C)C(OC2OC(C(=O)O)C(O)C(O)C2OC2OC(C(=O)O)C(O)C(O)C2O)CC[C@@]2(CO)C1CC[C@]1(C)C2CC=C2C3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@@]21C	VirtuousSweetBitter
polypodoside_A	Sweet	CC1CC[C@H](C(C)[C@H]2CC[C@@H]3C4=CC(=O)[C@H]5CC(O[C@H]6OC(CO)C(O)C(O)C6O[C@H]6OC(C)C(O)C(O)C6O)CC[C@]5(C)[C@@H]4CC[C@]32C)OC1O[C@H]1OC(C)C(O)C(O)C1O	VirtuousSweetBitter
psicose	Sweet	OC[C@]1(O)OCC(O)C(O)C1O	VirtuousSweetBitter
pterocaryoside_A	Sweet	C=C(C)C1CC[C@]2(C)[C@H](CC(O[C@@H]3OC(C)C(O)C(O)C3O)[C@H]3[C@H]([C@](C)(O)C/C=C/C(C)(C)O)CC[C@]32C)[C@]1(C)CCC(=O)O	VirtuousSweetBitter
pterocaryoside_B	Sweet	C=C(C)C1CC[C@]2(C)[C@@H](CC(O[C@@H]3OCC(O)C(O)C3O)[C@H]3[C@@H]([C@@](C)(O)C/C=C/C(C)(C)O)CC[C@@]32C)[C@]1(C)CCC(=O)O	VirtuousSweetBitter
raffinose	Sweet	OCC1OC(OCC2OC(O[C@]3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O	VirtuousSweetBitter
rebaudioside_B	Sweet	C=C1C[C@]23CC[C@H]4[C@@](C)(CCC[C@]4(C)C(=O)O)[C@H]2CC[C@]1(O[C@@H]1OC(CO)C(O)C(O[C@H]2OC(CO)C(O)C(O)C2O)C1O[C@H]1OC(CO)C(O)C(O)C1O)C3	VirtuousSweetBitter
rebaudioside_E	Sweet	C=C1C[C@@]23CCC4[C@@](C)(CCC[C@]4(C)C(=O)OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C2CC[C@]1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3	VirtuousSweetBitter
ribose	Sweet	O=C[C@H](O)[C@H](O)[C@H](O)CO	VirtuousSweetBitter
rubusoside	Sweet	C=C1C[C@@]23CC[C@@H]4[C@@](C)(CCC[C@]4(C)C(=O)OC4OC(CO)C(O)C(O)C4O)[C@@H]2CC[C@@]1(O[C@@H]1OC(CO)C(O)C(O)C1O)C3	VirtuousSweetBitter
selligueain_A	Sweet	Oc1ccc(C2Oc3c(c(O)cc(O)c3C3c4c(O)cc5c(c4OC(c4ccc(O)cc4)C3O)[C@@H]3c4c(O)cc(O)cc4O[C@@](c4ccc(O)cc4)(O5)[C@H]3O)CC2O)cc1	VirtuousSweetBitter
siamenoside_I	Sweet	C[C@H](CC[C@@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@H]3CC=C4[C@@H](CC[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)[C@H](O)C[C@]12C	VirtuousSweetBitter
sorbose	Sweet	O=C(CO)[C@H](O)[C@@H](O)[C@H](O)CO	VirtuousSweetBitter
stachyose	Sweet	OCC1OC(OCC2OC(OCC3OC(O[C@]4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O	VirtuousSweetBitter
steviolbioside	Sweet	C=C1C[C@]23CC[C@@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@]1(O[C@H]1OC(CO)C(O)C(O)C1O[C@@H]1OC(CO)C(O)C(O)C1O)C3	VirtuousSweetBitter
stevioside	Sweet	C=C1C[C@@]23CC[C@@H]4[C@@](C)(CCC[C@]4(C)C(=O)OC4OC(CO)C(O)C(O)C4O)[C@H]2CC[C@@]1(O[C@@H]1OC(CO)C(O)C(O)C1O[C@H]1OC(CO)C(O)C(O)C1O)C3	VirtuousSweetBitter
sucrononic_acid	Sweet	N#Cc1ccc(/N=C(\NCC(=O)O)NC2CCCCCCCC2)cc1	VirtuousSweetBitter
sucrose	Sweet	OCC1OC(O[C@]2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O	VirtuousSweetBitter
telosmoside_A15	Sweet	CC[C@@H](C)C(=O)O[C@@H](C)[C@]1(O)CC[C@]2(O)[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5C[C@H](O)[C@H](O[C@H]6C[C@H](OC)[C@H](O[C@H]7C[C@@H](OC)[C@H](O[C@H]8C[C@@H](OC)[C@H](O[C@@H]9O[C@H](C)[C@@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O)[C@H](OC)[C@H]9O)[C@@H](C)O8)[C@@H](C)O7)[C@@H](C)O6)[C@@H](C)O5)CC[C@]4(C)[C@H]3C[C@@H](OC(C)=O)[C@]12C	VirtuousSweetBitter
trans-anethole	Sweet	C/C=C/c1ccc(OC)cc1	VirtuousSweetBitter
trans-cinnamaldehyde	Sweet	O=C/C=C/c1ccccc1	VirtuousSweetBitter
trehalose	Sweet	OCC1OC(O[C@H]2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	VirtuousSweetBitter
trehalulose	Sweet	O=C(CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H](O)[C@H](O)[C@H](O)CO	VirtuousSweetBitter
turanose	Sweet	OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@H](O)CO[C@]2(O)CO)[C@H](O)[C@@H](O)[C@@H]1O	VirtuousSweetBitter
xylose	Sweet	O=C[C@H](O)[C@@H](O)[C@H](O)CO	VirtuousSweetBitter
(-)-Carvone	Sweet	C=C(C)[C@@H]1CC=C(C)C(=O)C1	VirtuousSweetBitter
(+)-Fenchone	Sweet	CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2	VirtuousSweetBitter
(2Z)-2-ethylidenehexanal	Sweet	C/C=C(\C=O)CCCC	VirtuousSweetBitter
(E)-2-Decenoic acid	Sweet	CCCCCCC/C=C/C(=O)O	VirtuousSweetBitter
(Z)-1-Methoxyhex-3-ene	Sweet	CC/C=C\CCOC	VirtuousSweetBitter
.alpha.-Damascone	Sweet	C=CCC(=O)C1C(C)=CCCC1(C)C	VirtuousSweetBitter
1-(2-hydroxy-4-isobutoxyphenyl)-3-(2-pyridyl)propan-1-one	Sweet	CC(C)COc1ccc(C(=O)CCc2ccccn2)c(O)c1	VirtuousSweetBitter
1-(2-hydroxy-4-methoxyphenyl)-3-(pyridin-2-yl)propan-1-one	Sweet	COc1ccc(C(=O)CCc2ccccn2)c(O)c1	VirtuousSweetBitter
1-(Methylthio)-2-butanone	Sweet	CCC(=O)CSC	VirtuousSweetBitter
1,3-Dimethylbutyl acetate	Sweet	CC(=O)OC(C)CC(C)C	VirtuousSweetBitter
1,3-Dioxolane, 2-[(1Z)-2-phenylethenyl]-	Sweet	C(=C\C1OCCO1)\c1ccccc1	VirtuousSweetBitter
1,3-DITHIOLANE	Sweet	C1CSCS1	VirtuousSweetBitter
1033366-59-4	Sweet	Cc1sc2nc(=O)[nH]c(N)c2c1C.Cl	VirtuousSweetBitter
103-56-0	Sweet	CCC(=O)OCC=Cc1ccccc1	VirtuousSweetBitter
103-61-7	Sweet	CCCC(=O)OCC=Cc1ccccc1	VirtuousSweetBitter
104-27-8	Sweet	CCC(=O)/C=C/c1ccc(OC)cc1	VirtuousSweetBitter
14576-08-0	Sweet	COC(C)(C)C1CC=C(C)CC1	VirtuousSweetBitter
1504-74-1	Sweet	COc1ccccc1C=CC=O	VirtuousSweetBitter
1617-23-8	Sweet	CC=CC(C)C(=O)OCC	VirtuousSweetBitter
18031-40-8	Sweet	C=C(C)[C@@H]1CC=C(C=O)CC1	VirtuousSweetBitter
1-Phenyl-2-propanol	Sweet	CC(O)Cc1ccccc1	VirtuousSweetBitter
1-phenylhexan-2-ol	Sweet	CCCCC(O)Cc1ccccc1	VirtuousSweetBitter
2,2,3-Trimethylcyclopentaneethanol	Sweet	CC1CCC(CCO)C1(C)C	VirtuousSweetBitter
2,3-HEPTANEDIONE	Sweet	CCCCC(=O)C(C)=O	VirtuousSweetBitter
2,4,6-Triisobutyl-1,3,5-trioxane	Sweet	CC(C)CC1OC(CC(C)C)OC(CC(C)C)O1	VirtuousSweetBitter
2,6-DIMETHYLNAPHTHALENE	Sweet	Cc1ccc2cc(C)ccc2c1	VirtuousSweetBitter
2,6-DIMETHYLPHENOL	Sweet	Cc1cccc(C)c1O	VirtuousSweetBitter
211241-68-8	Sweet	CC1=CCCC(C)(C)C1C=CC(C)O	VirtuousSweetBitter
27538-09-6	Sweet	CCC1=C(O)C(=O)C(C)O1	VirtuousSweetBitter
2-Acetyl-3-methylthiophene	Sweet	CC(=O)c1sccc1C	VirtuousSweetBitter
2-Acetyl-5-methylthiophene	Sweet	CC(=O)c1ccc(C)s1	VirtuousSweetBitter
2-Acetylbenzothiophene	Sweet	CC(=O)c1cc2ccccc2s1	VirtuousSweetBitter
2-Acetylfuran	Sweet	CC(=O)c1ccco1	VirtuousSweetBitter
2-Acetylnaphthalene	Sweet	CC(=O)c1ccc2ccccc2c1	VirtuousSweetBitter
2-ACETYLPYRROLE	Sweet	CC(=O)c1ccc[nH]1	VirtuousSweetBitter
2-Benzylideneoctanal	Sweet	CCCCCCC(C=O)=Cc1ccccc1	VirtuousSweetBitter
2-ETHYL-3,5-DIMETHYLPYRAZINE	Sweet	CCc1ncc(C)nc1C	VirtuousSweetBitter
2-Ethylhexan-1-ol	Sweet	CCCCC(CC)CO	VirtuousSweetBitter
2-Hexen-1-ol, (2Z)-	Sweet	CCCC=CCO	VirtuousSweetBitter
2-Hexyl-4-acetoxytetrahydrofuran	Sweet	CCCCCCC1CC(OC(C)=O)CO1	VirtuousSweetBitter
2-Methoxy-4-(4-methyl-1,3-dioxolan-2-yl)phenol	Sweet	COc1cc(C2OCC(C)O2)ccc1O	VirtuousSweetBitter
2-Methylallyl butyrate	Sweet	C=C(C)COC(=O)CCC	VirtuousSweetBitter
2-Methylpent-2-enal	Sweet	CCC=C(C)C=O	VirtuousSweetBitter
2-methylpropyl but-2-enoate	Sweet	CC=CC(=O)OCC(C)C	VirtuousSweetBitter
2-Phenylethyl propionate	Sweet	CCC(=O)OCCc1ccccc1	VirtuousSweetBitter
2-Pyrazinylmethanol	Sweet	OCc1cnccn1	VirtuousSweetBitter
2-UNDECANOL	Sweet	CCCCCCCCCC(C)O	VirtuousSweetBitter
3-(4-methoxyphenyl)prop-2-enal	Sweet	COc1ccc(C=CC=O)cc1	VirtuousSweetBitter
3,4-DIMETHYLPHENOL	Sweet	Cc1ccc(O)cc1C	VirtuousSweetBitter
3,7-Dimethyloctane-1,7-diol	Sweet	CC(CCO)CCCC(C)(C)O	VirtuousSweetBitter
3184-13-2	Sweet	Cl.NCCC[C@H](N)C(=O)O	VirtuousSweetBitter
34451-19-9	Sweet	CCCCOC(=O)[C@H](C)O	VirtuousSweetBitter
3615-41-6	Sweet	C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)C=O	VirtuousSweetBitter
36267-74-0	Sweet	Cc1ncc2c(n1)COC2	VirtuousSweetBitter
3-Acetyl-2,4-dimethylpyrrole	Sweet	CC(=O)c1c(C)c[nH]c1C	VirtuousSweetBitter
3-Acetyl-2,5-dimethylthiophene	Sweet	CC(=O)c1cc(C)sc1C	VirtuousSweetBitter
3-Buten-2-ol, 4-phenyl-, (3Z)-	Sweet	CC(O)/C=C\c1ccccc1	VirtuousSweetBitter
3-Methylbutyl cinnamate	Sweet	CC(C)CCOC(=O)C=Cc1ccccc1	VirtuousSweetBitter
3-methylthiopropanol	Sweet	CSCCCO	VirtuousSweetBitter
3-Octanol, 3,6-dimethyl-	Sweet	CCC(C)CCC(C)(O)CC	VirtuousSweetBitter
3-phenylprop-2-en-1-yl acetate	Sweet	CC(=O)OCC=Cc1ccccc1	VirtuousSweetBitter
